cohort,skill_id,skill_dirname,skill_name,author,stars,updated_at,github_url,skill_url,file_count,dir_count,max_depth,total_bytes,local_content_path,has_skill_md,skill_md_relpath,skill_md_lines,skill_md_words,heading_count,code_fence_count,ordered_list_count,bullet_list_count,step_signal_count,example_signal_count,boundary_signal_count,placeholder_count,version_mention_count,license_mention_count,has_scripts,has_templates,has_docs,has_config,has_license_file,taxonomy_labels,security_positive_score,security_risk_score,has_security_risk_signal
popular,meteor-meteor-github-skills-packages-skill-md,meteor-meteor-github-skills-packages-skill-md,packages,meteor,44774,1770379062,https://github.com/meteor/meteor/tree/devel/.github/skills/packages,https://skillsmp.com/skills/meteor-meteor-github-skills-packages-skill-md,1,0,1,5766,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/meteor-meteor-github-skills-packages-skill-md/content,True,SKILL.md,152,604,12,0,0,7,0,0,0,0,0,0,False,False,False,False,False,coding_dev;security;product_design;integration_tools,1,5,True
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-langfuse-skill-md,davila7-claude-code-templates-cli-tool-components-skills-ai-research-langfuse-skill-md,langfuse,davila7,20041,1769353274,https://github.com/davila7/claude-code-templates/tree/main/cli-tool/components/skills/ai-research/langfuse,https://skillsmp.com/skills/davila7-claude-code-templates-cli-tool-components-skills-ai-research-langfuse-skill-md,1,0,1,5802,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/davila7-claude-code-templates-cli-tool-components-skills-ai-research-langfuse-skill-md/content,True,SKILL.md,238,686,31,6,0,14,1,0,0,1,2,0,False,True,False,False,False,coding_dev;devops_infra;data_ml_ai;workflow_automation;integration_tools,0,5,True
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-llm-app-patterns-skill-md,davila7-claude-code-templates-cli-tool-components-skills-ai-research-llm-app-patterns-skill-md,llm-app-patterns,davila7,20041,1769353274,https://github.com/davila7/claude-code-templates/tree/main/cli-tool/components/skills/ai-research/llm-app-patterns,https://skillsmp.com/skills/davila7-claude-code-templates-cli-tool-components-skills-ai-research-llm-app-patterns-skill-md,1,0,1,21695,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/davila7-claude-code-templates-cli-tool-components-skills-ai-research-llm-app-patterns-skill-md/content,True,SKILL.md,760,2046,72,38,3,9,23,4,3,17,26,0,False,True,False,False,False,coding_dev;devops_infra;data_ml_ai;documentation_writing;workflow_automation;integration_tools,0,5,True
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-model-architecture-litgpt-skill-md,davila7-claude-code-templates-cli-tool-components-skills-ai-research-model-architecture-litgpt-skill-md,implementing-llms-litgpt,davila7,20041,1767882269,https://github.com/davila7/claude-code-templates/tree/main/cli-tool/components/skills/ai-research/model-architecture-litgpt,https://skillsmp.com/skills/davila7-claude-code-templates-cli-tool-components-skills-ai-research-model-architecture-litgpt-skill-md,5,1,2,56677,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/davila7-claude-code-templates-cli-tool-components-skills-ai-research-model-architecture-litgpt-skill-md/content,True,SKILL.md,469,1422,39,62,0,43,32,0,0,0,8,1,False,True,True,False,False,coding_dev;devops_infra;data_ml_ai;research_analysis;workflow_automation,0,5,True
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-model-architecture-nanogpt-skill-md,davila7-claude-code-templates-cli-tool-components-skills-ai-research-model-architecture-nanogpt-skill-md,nanogpt,davila7,20041,1767882269,https://github.com/davila7/claude-code-templates/tree/main/cli-tool/components/skills/ai-research/model-architecture-nanogpt,https://skillsmp.com/skills/davila7-claude-code-templates-cli-tool-components-skills-ai-research-model-architecture-nanogpt-skill-md,4,1,2,43231,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/davila7-claude-code-templates-cli-tool-components-skills-ai-research-model-architecture-nanogpt-skill-md/content,True,SKILL.md,290,910,40,36,0,31,6,1,0,0,9,1,False,True,True,False,False,coding_dev;devops_infra;data_ml_ai;research_analysis;workflow_automation,0,5,True
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-optimization-hqq-skill-md,davila7-claude-code-templates-cli-tool-components-skills-ai-research-optimization-hqq-skill-md,hqq-quantization,davila7,20041,1767882269,https://github.com/davila7/claude-code-templates/tree/main/cli-tool/components/skills/ai-research/optimization-hqq,https://skillsmp.com/skills/davila7-claude-code-templates-cli-tool-components-skills-ai-research-optimization-hqq-skill-md,3,1,2,36629,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/davila7-claude-code-templates-cli-tool-components-skills-ai-research-optimization-hqq-skill-md/content,True,SKILL.md,445,1338,68,36,6,21,0,0,0,0,20,2,False,True,True,False,False,devops_infra;data_ml_ai;research_analysis;integration_tools,0,5,True
popular,openclaw-openclaw-skills-himalaya-skill-md,openclaw-openclaw-skills-himalaya-skill-md,himalaya,openclaw,182482,1769862085,https://github.com/openclaw/openclaw/tree/main/skills/himalaya,https://skillsmp.com/skills/openclaw-openclaw-skills-himalaya-skill-md,3,1,2,12499,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/openclaw-openclaw-skills-himalaya-skill-md/content,True,SKILL.md,257,592,20,54,3,6,0,9,0,2,0,0,False,False,True,False,False,coding_dev;security;integration_tools,0,5,True
popular,wshobson-agents-plugins-frontend-mobile-development-skills-react-native-architecture-skill-md,wshobson-agents-plugins-frontend-mobile-development-skills-react-native-architecture-skill-md,react-native-architecture,wshobson,28328,1768860423,https://github.com/wshobson/agents/tree/main/plugins/frontend-mobile-development/skills/react-native-architecture,https://skillsmp.com/skills/wshobson-agents-plugins-frontend-mobile-development-skills-react-native-architecture-skill-md,1,0,1,17335,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/wshobson-agents-plugins-frontend-mobile-development-skills-react-native-architecture-skill-md/content,True,SKILL.md,673,1616,23,22,0,20,4,0,5,33,4,0,False,False,False,False,False,coding_dev;devops_infra;security;product_design,0,5,True
popular,wshobson-agents-plugins-ui-design-skills-visual-design-foundations-skill-md,wshobson-agents-plugins-ui-design-skills-visual-design-foundations-skill-md,visual-design-foundations,wshobson,28328,1768860423,https://github.com/wshobson/agents/tree/main/plugins/ui-design/skills/visual-design-foundations,https://skillsmp.com/skills/wshobson-agents-plugins-ui-design-skills-visual-design-foundations-skill-md,4,1,2,37871,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/wshobson-agents-plugins-ui-design-skills-visual-design-foundations-skill-md/content,True,SKILL.md,326,937,24,24,7,22,1,0,2,1,19,0,False,False,True,False,False,coding_dev;product_design,0,5,True
random,duclm1x1-dive-ai-skills-library-productivity-tasks-todoist-skill-md,duclm1x1-dive-ai-skills-library-productivity-tasks-todoist-skill-md,todoist,duclm1x1,0,1770745846,https://github.com/duclm1x1/Dive-Ai/tree/main/skills_library/productivity_tasks/todoist,https://skillsmp.com/skills/duclm1x1-dive-ai-skills-library-productivity-tasks-todoist-skill-md,1,0,1,3110,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/duclm1x1-dive-ai-skills-library-productivity-tasks-todoist-skill-md/content,True,SKILL.md,139,424,15,28,2,9,2,1,0,0,2,0,False,False,False,False,False,coding_dev;workflow_automation,0,5,True
random,gmickel-flow-next-opencode-opencode-skill-browser-skill-md,gmickel-flow-next-opencode-opencode-skill-browser-skill-md,browser,gmickel,32,1768481802,https://github.com/gmickel/flow-next-opencode/tree/main/.opencode/skill/browser,https://skillsmp.com/skills/gmickel-flow-next-opencode-opencode-skill-browser-skill-md,4,1,2,14900,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/gmickel-flow-next-opencode-opencode-skill-browser-skill-md/content,True,SKILL.md,212,873,25,34,4,0,1,8,1,0,0,0,False,False,True,False,False,coding_dev;documentation_writing;workflow_automation;product_design,0,5,True
random,lobbi-docs-claude-claude-skills-vision-multimodal-skill-md,lobbi-docs-claude-claude-skills-vision-multimodal-skill-md,vision-multimodal,Lobbi-Docs,2,1765552370,https://github.com/Lobbi-Docs/claude/tree/main/.claude/skills/vision-multimodal,https://skillsmp.com/skills/lobbi-docs-claude-claude-skills-vision-multimodal-skill-md,1,0,1,7205,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/lobbi-docs-claude-claude-skills-vision-multimodal-skill-md/content,True,SKILL.md,295,811,35,24,11,47,6,5,1,0,0,0,False,False,False,False,False,coding_dev;data_ml_ai;documentation_writing;research_analysis;workflow_automation;product_design;integration_tools,0,5,True
random,jscraik-agent-skills-utilities-recon-workbench-assets-template-codex-skills-ios-sim-interrogate-skill-md,jscraik-agent-skills-utilities-recon-workbench-assets-template-codex-skills-ios-sim-interrogate-skill-md,ios-sim-interrogate,jscraik,2,1770491377,https://github.com/jscraik/Agent-Skills/tree/main/utilities/recon-workbench/assets/template/.codex/skills/ios_sim_interrogate,https://skillsmp.com/skills/jscraik-agent-skills-utilities-recon-workbench-assets-template-codex-skills-ios-sim-interrogate-skill-md,1,0,1,4459,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/jscraik-agent-skills-utilities-recon-workbench-assets-template-codex-skills-ios-sim-interrogate-skill-md/content,True,SKILL.md,105,614,14,0,3,53,12,0,13,0,0,0,False,True,False,False,False,devops_infra;documentation_writing;workflow_automation,17,4,True
popular,davila7-claude-code-templates-cli-tool-components-skills-development-devops-iac-engineer-skill-md,davila7-claude-code-templates-cli-tool-components-skills-development-devops-iac-engineer-skill-md,devops-iac-engineer,davila7,20041,1766259071,https://github.com/davila7/claude-code-templates/tree/main/cli-tool/components/skills/development/devops-iac-engineer,https://skillsmp.com/skills/davila7-claude-code-templates-cli-tool-components-skills-development-devops-iac-engineer-skill-md,15,6,3,178163,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/davila7-claude-code-templates-cli-tool-components-skills-development-devops-iac-engineer-skill-md/content,True,SKILL.md,129,798,9,0,12,56,3,0,0,0,0,0,True,True,True,True,False,coding_dev;devops_infra;security;documentation_writing;research_analysis;workflow_automation;integration_tools,15,4,True
popular,davila7-claude-code-templates-cli-tool-components-skills-creative-design-mobile-design-skill-md,davila7-claude-code-templates-cli-tool-components-skills-creative-design-mobile-design-skill-md,mobile-design,davila7,20041,1769353274,https://github.com/davila7/claude-code-templates/tree/main/cli-tool/components/skills/creative-design/mobile-design,https://skillsmp.com/skills/davila7-claude-code-templates-cli-tool-components-skills-creative-design-mobile-design-skill-md,14,1,2,220545,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/davila7-claude-code-templates-cli-tool-components-skills-creative-design-mobile-design-skill-md/content,True,SKILL.md,394,1634,30,18,11,20,6,1,11,7,0,0,True,True,False,False,False,coding_dev;security;product_design,9,4,True
popular,davila7-claude-code-templates-cli-tool-components-skills-development-mermaid-diagram-specialist-skill-md,davila7-claude-code-templates-cli-tool-components-skills-development-mermaid-diagram-specialist-skill-md,mermaid-diagram-specialist,davila7,20041,1769302602,https://github.com/davila7/claude-code-templates/tree/main/cli-tool/components/skills/development/mermaid-diagram-specialist,https://skillsmp.com/skills/davila7-claude-code-templates-cli-tool-components-skills-development-mermaid-diagram-specialist-skill-md,1,0,1,15273,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/davila7-claude-code-templates-cli-tool-components-skills-development-mermaid-diagram-specialist-skill-md/content,True,SKILL.md,616,1640,19,30,20,95,9,4,0,1,0,0,False,True,False,False,False,coding_dev;data_ml_ai;security;documentation_writing;workflow_automation;product_design,9,4,True
random,leo1349-xiaochengxu-agent-skills-wechat-minware-skill-md,leo1349-xiaochengxu-agent-skills-wechat-minware-skill-md,wechat-minware,Leo1349,0,1768911184,https://github.com/Leo1349/xiaochengxu/tree/master/.agent/skills/wechat-minware,https://skillsmp.com/skills/leo1349-xiaochengxu-agent-skills-wechat-minware-skill-md,1,0,1,2863,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/leo1349-xiaochengxu-agent-skills-wechat-minware-skill-md/content,True,SKILL.md,66,359,5,0,0,32,0,0,7,0,0,0,False,False,False,False,False,coding_dev;devops_infra;security;workflow_automation;product_design;integration_tools,9,4,True
random,ibiface-tech-paracle-packages-paracle-meta-skills-meta-generation-skill-md,ibiface-tech-paracle-packages-paracle-meta-skills-meta-generation-skill-md,meta-generation,IbIFACE-Tech,0,1767916726,https://github.com/IbIFACE-Tech/paracle/tree/main/packages/paracle_meta/skills/meta-generation,https://skillsmp.com/skills/ibiface-tech-paracle-packages-paracle-meta-skills-meta-generation-skill-md,1,0,1,4191,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/ibiface-tech-paracle-packages-paracle-meta-skills-meta-generation-skill-md/content,True,SKILL.md,165,477,20,16,7,23,0,0,0,7,3,1,False,False,False,False,False,coding_dev;devops_infra;data_ml_ai;security;workflow_automation;integration_tools,7,4,True
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-prompt-engineering-instructor-skill-md,davila7-claude-code-templates-cli-tool-components-skills-ai-research-prompt-engineering-instructor-skill-md,instructor,davila7,20041,1767882269,https://github.com/davila7/claude-code-templates/tree/main/cli-tool/components/skills/ai-research/prompt-engineering-instructor,https://skillsmp.com/skills/davila7-claude-code-templates-cli-tool-components-skills-ai-research-prompt-engineering-instructor-skill-md,4,1,2,35782,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/davila7-claude-code-templates-cli-tool-components-skills-ai-research-prompt-engineering-instructor-skill-md/content,True,SKILL.md,740,1923,80,64,5,24,0,9,0,11,5,1,False,True,True,False,False,coding_dev;data_ml_ai;research_analysis;integration_tools,6,4,True
popular,davila7-claude-code-templates-cli-tool-components-skills-creative-design-figma-skill-md,davila7-claude-code-templates-cli-tool-components-skills-creative-design-figma-skill-md,figma,davila7,20041,1770514388,https://github.com/davila7/claude-code-templates/tree/main/cli-tool/components/skills/creative-design/figma,https://skillsmp.com/skills/davila7-claude-code-templates-cli-tool-components-skills-creative-design-figma-skill-md,8,3,2,23656,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/davila7-claude-code-templates-cli-tool-components-skills-creative-design-figma-skill-md/content,True,SKILL.md,43,485,7,0,6,15,2,0,3,0,0,0,False,True,True,True,True,coding_dev;workflow_automation;product_design;integration_tools,5,4,True
popular,openclaw-openclaw-skills-ordercli-skill-md,openclaw-openclaw-skills-ordercli-skill-md,ordercli,openclaw,182482,1769862085,https://github.com/openclaw/openclaw/tree/main/skills/ordercli,https://skillsmp.com/skills/openclaw-openclaw-skills-ordercli-skill-md,1,0,1,2389,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/openclaw-openclaw-skills-ordercli-skill-md/content,True,SKILL.md,78,253,1,0,0,23,0,2,1,1,0,0,False,False,False,False,False,integration_tools,4,4,True
popular,wshobson-agents-plugins-agent-teams-skills-task-coordination-strategies-skill-md,wshobson-agents-plugins-agent-teams-skills-task-coordination-strategies-skill-md,task-coordination-strategies,wshobson,28328,1770331350,https://github.com/wshobson/agents/tree/main/plugins/agent-teams/skills/task-coordination-strategies,https://skillsmp.com/skills/wshobson-agents-plugins-agent-teams-skills-task-coordination-strategies-skill-md,3,1,2,10134,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/wshobson-agents-plugins-agent-teams-skills-task-coordination-strategies-skill-md/content,True,SKILL.md,163,572,22,10,15,32,2,0,2,0,1,0,False,False,True,False,False,coding_dev;security;documentation_writing;workflow_automation;integration_tools,4,4,True
random,copyleftdev-sk1llz-domains-testing-bolton-rst-skill-md,copyleftdev-sk1llz-domains-testing-bolton-rst-skill-md,bolton-rapid-software-testing,copyleftdev,3,1769453130,https://github.com/copyleftdev/sk1llz/tree/master/domains/testing/bolton-rst,https://skillsmp.com/skills/copyleftdev-sk1llz-domains-testing-bolton-rst-skill-md,1,0,1,23866,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/copyleftdev-sk1llz-domains-testing-bolton-rst-skill-md/content,True,SKILL.md,675,2077,24,16,10,47,3,8,1,6,0,0,False,False,False,False,False,coding_dev;data_ml_ai;documentation_writing;research_analysis;workflow_automation;product_design,4,4,True
